Unnamed: 0,Area,Year,average_rain_fall_mm_per_year,avg_temp,Pesticide (tonnes),Item,hg/ha yield
4158,South Africa,2002,495,15.88,26857.0,Soya beans,17962
4159,South Africa,2002,495,15.88,26857.0,Tomatoes,768463
4160,South Africa,2002,495,15.88,26857.0,Wheat,25906
4161,South Africa,2002,495,19.28,26857.0,Bananas,329355
4162,South Africa,2002,495,19.28,26857.0,"Beans, dry",13145
4163,South Africa,2002,495,19.28,26857.0,Maize (corn),28516
4164,South Africa,2002,495,19.28,26857.0,Potatoes,324147
4165,South Africa,2002,495,19.28,26857.0,Rice,23563
4166,South Africa,2002,495,19.28,26857.0,"Seed cotton, unginned",12144
4167,South Africa,2002,495,19.28,26857.0,Soya beans,17962
4168,South Africa,2002,495,19.28,26857.0,Tomatoes,768463
4169,South Africa,2002,495,19.28,26857.0,Wheat,25906
4170,South Africa,2002,495,15.88,26857.0,Bananas,329355
4171,South Africa,2002,495,15.88,26857.0,"Beans, dry",13145
4172,South Africa,2002,495,15.88,26857.0,Maize (corn),28516
4173,South Africa,2002,495,15.88,26857.0,Potatoes,324147
4174,South Africa,2002,495,15.88,26857.0,Rice,23563
4175,South Africa,2002,495,15.88,26857.0,"Seed cotton, unginned",12144
4176,South Africa,2002,495,15.88,26857.0,Soya beans,17962
4177,South Africa,2002,495,15.88,26857.0,Tomatoes,768463
4178,South Africa,2002,495,15.88,26857.0,Wheat,25906
4179,South Africa,2004,495,21.11,26857.0,Bananas,349709
4180,South Africa,2004,495,21.11,26857.0,"Beans, dry",14235
4181,South Africa,2004,495,21.11,26857.0,Maize (corn),30305
4182,South Africa,2004,495,21.11,26857.0,Potatoes,346081
4183,South Africa,2004,495,21.11,26857.0,Rice,24180
4184,South Africa,2004,495,21.11,26857.0,"Seed cotton, unginned",20074
4185,South Africa,2004,495,21.11,26857.0,Soya beans,16296
4186,South Africa,2004,495,21.11,26857.0,Tomatoes,754247
4187,South Africa,2004,495,21.11,26857.0,Wheat,20325
4188,South Africa,2004,495,15.49,26857.0,Bananas,349709
4189,South Africa,2004,495,15.49,26857.0,"Beans, dry",14235
4190,South Africa,2004,495,15.49,26857.0,Maize (corn),30305
4191,South Africa,2004,495,15.49,26857.0,Potatoes,346081
4192,South Africa,2004,495,15.49,26857.0,Rice,24180
4193,South Africa,2004,495,15.49,26857.0,"Seed cotton, unginned",20074
4194,South Africa,2004,495,15.49,26857.0,Soya beans,16296
4195,South Africa,2004,495,15.49,26857.0,Tomatoes,754247
4196,South Africa,2004,495,15.49,26857.0,Wheat,20325
4197,South Africa,2004,495,18.75,26857.0,Bananas,349709
4198,South Africa,2004,495,18.75,26857.0,"Beans, dry",14235
4199,South Africa,2004,495,18.75,26857.0,Maize (corn),30305
4200,South Africa,2004,495,18.75,26857.0,Potatoes,346081
4201,South Africa,2004,495,18.75,26857.0,Rice,24180
4202,South Africa,2004,495,18.75,26857.0,"Seed cotton, unginned",20074
4203,South Africa,2004,495,18.75,26857.0,Soya beans,16296
4204,South Africa,2004,495,18.75,26857.0,Tomatoes,754247
4205,South Africa,2004,495,18.75,26857.0,Wheat,20325
4206,South Africa,2004,495,15.49,26857.0,Bananas,349709
4207,South Africa,2004,495,15.49,26857.0,"Beans, dry",14235
4208,South Africa,2004,495,15.49,26857.0,Maize (corn),30305
4209,South Africa,2004,495,15.49,26857.0,Potatoes,346081
4210,South Africa,2004,495,15.49,26857.0,Rice,24180
4211,South Africa,2004,495,15.49,26857.0,"Seed cotton, unginned",20074
4212,South Africa,2004,495,15.49,26857.0,Soya beans,16296
4213,South Africa,2004,495,15.49,26857.0,Tomatoes,754247
4214,South Africa,2004,495,15.49,26857.0,Wheat,20325
4215,South Africa,2005,495,21.14,26857.0,Bananas,505045
4216,South Africa,2005,495,21.14,26857.0,"Beans, dry",14162
4217,South Africa,2005,495,21.14,26857.0,Maize (corn),36351
4218,South Africa,2005,495,21.14,26857.0,Potatoes,333534
4219,South Africa,2005,495,21.14,26857.0,Rice,24486
4220,South Africa,2005,495,21.14,26857.0,"Seed cotton, unginned",24863
4221,South Africa,2005,495,21.14,26857.0,Soya beans,18167
4222,South Africa,2005,495,21.14,26857.0,Tomatoes,790917
4223,South Africa,2005,495,21.14,26857.0,Wheat,23665
4224,South Africa,2005,495,16.29,26857.0,Bananas,505045
4225,South Africa,2005,495,16.29,26857.0,"Beans, dry",14162
4226,South Africa,2005,495,16.29,26857.0,Maize (corn),36351
4227,South Africa,2005,495,16.29,26857.0,Potatoes,333534
4228,South Africa,2005,495,16.29,26857.0,Rice,24486
4229,South Africa,2005,495,16.29,26857.0,"Seed cotton, unginned",24863
4230,South Africa,2005,495,16.29,26857.0,Soya beans,18167
4231,South Africa,2005,495,16.29,26857.0,Tomatoes,790917
4232,South Africa,2005,495,16.29,26857.0,Wheat,23665
4233,South Africa,2005,495,19.74,26857.0,Bananas,505045
4234,South Africa,2005,495,19.74,26857.0,"Beans, dry",14162
4235,South Africa,2005,495,19.74,26857.0,Maize (corn),36351
4236,South Africa,2005,495,19.74,26857.0,Potatoes,333534
4237,South Africa,2005,495,19.74,26857.0,Rice,24486
4238,South Africa,2005,495,19.74,26857.0,"Seed cotton, unginned",24863
4239,South Africa,2005,495,19.74,26857.0,Soya beans,18167
4240,South Africa,2005,495,19.74,26857.0,Tomatoes,790917
4241,South Africa,2005,495,19.74,26857.0,Wheat,23665
4242,South Africa,2005,495,16.29,26857.0,Bananas,505045
4243,South Africa,2005,495,16.29,26857.0,"Beans, dry",14162
4244,South Africa,2005,495,16.29,26857.0,Maize (corn),36351
4245,South Africa,2005,495,16.29,26857.0,Potatoes,333534
4246,South Africa,2005,495,16.29,26857.0,Rice,24486
4247,South Africa,2005,495,16.29,26857.0,"Seed cotton, unginned",24863
4248,South Africa,2005,495,16.29,26857.0,Soya beans,18167
4249,South Africa,2005,495,16.29,26857.0,Tomatoes,790917
4250,South Africa,2005,495,16.29,26857.0,Wheat,23665
4251,South Africa,2006,495,20.86,26857.0,Bananas,496475
4252,South Africa,2006,495,20.86,26857.0,"Beans, dry",12254
4253,South Africa,2006,495,20.86,26857.0,Maize (corn),34122
4254,South Africa,2006,495,20.86,26857.0,Potatoes,331650
4255,South Africa,2006,495,20.86,26857.0,Rice,24781
4256,South Africa,2006,495,20.86,26857.0,"Seed cotton, unginned",21662
4257,South Africa,2006,495,20.86,26857.0,Soya beans,17625
4258,South Africa,2006,495,20.86,26857.0,Tomatoes,788813
4259,South Africa,2006,495,20.86,26857.0,Wheat,27516
4260,South Africa,2006,495,15.26,26857.0,Bananas,496475
4261,South Africa,2006,495,15.26,26857.0,"Beans, dry",12254
4262,South Africa,2006,495,15.26,26857.0,Maize (corn),34122
4263,South Africa,2006,495,15.26,26857.0,Potatoes,331650
4264,South Africa,2006,495,15.26,26857.0,Rice,24781
4265,South Africa,2006,495,15.26,26857.0,"Seed cotton, unginned",21662
4266,South Africa,2006,495,15.26,26857.0,Soya beans,17625
4267,South Africa,2006,495,15.26,26857.0,Tomatoes,788813
4268,South Africa,2006,495,15.26,26857.0,Wheat,27516
4269,South Africa,2006,495,18.42,26857.0,Bananas,496475
4270,South Africa,2006,495,18.42,26857.0,"Beans, dry",12254
4271,South Africa,2006,495,18.42,26857.0,Maize (corn),34122
4272,South Africa,2006,495,18.42,26857.0,Potatoes,331650
4273,South Africa,2006,495,18.42,26857.0,Rice,24781
4274,South Africa,2006,495,18.42,26857.0,"Seed cotton, unginned",21662
4275,South Africa,2006,495,18.42,26857.0,Soya beans,17625
4276,South Africa,2006,495,18.42,26857.0,Tomatoes,788813
4277,South Africa,2006,495,18.42,26857.0,Wheat,27516
4278,South Africa,2006,495,15.26,26857.0,Bananas,496475
4279,South Africa,2006,495,15.26,26857.0,"Beans, dry",12254
4280,South Africa,2006,495,15.26,26857.0,Maize (corn),34122
4281,South Africa,2006,495,15.26,26857.0,Potatoes,331650
4282,South Africa,2006,495,15.26,26857.0,Rice,24781
4283,South Africa,2006,495,15.26,26857.0,"Seed cotton, unginned",21662
4284,South Africa,2006,495,15.26,26857.0,Soya beans,17625
4285,South Africa,2006,495,15.26,26857.0,Tomatoes,788813
4286,South Africa,2006,495,15.26,26857.0,Wheat,27516
4287,South Africa,2007,495,21.07,26857.0,Bananas,493927
4288,South Africa,2007,495,21.07,26857.0,"Beans, dry",7796
4289,South Africa,2007,495,21.07,26857.0,Maize (corn),27921
4290,South Africa,2007,495,21.07,26857.0,Potatoes,330590
4291,South Africa,2007,495,21.07,26857.0,Rice,25067
4292,South Africa,2007,495,21.07,26857.0,"Seed cotton, unginned",27710
4293,South Africa,2007,495,21.07,26857.0,Soya beans,11202
4294,South Africa,2007,495,21.07,26857.0,Tomatoes,691859
4295,South Africa,2007,495,21.07,26857.0,Wheat,30142
4296,South Africa,2007,495,15.9,26857.0,Bananas,493927
4297,South Africa,2007,495,15.9,26857.0,"Beans, dry",7796
4298,South Africa,2007,495,15.9,26857.0,Maize (corn),27921
4299,South Africa,2007,495,15.9,26857.0,Potatoes,330590
4300,South Africa,2007,495,15.9,26857.0,Rice,25067
4301,South Africa,2007,495,15.9,26857.0,"Seed cotton, unginned",27710
4302,South Africa,2007,495,15.9,26857.0,Soya beans,11202
4303,South Africa,2007,495,15.9,26857.0,Tomatoes,691859
4304,South Africa,2007,495,15.9,26857.0,Wheat,30142
4305,South Africa,2007,495,18.98,26857.0,Bananas,493927
4306,South Africa,2007,495,18.98,26857.0,"Beans, dry",7796
4307,South Africa,2007,495,18.98,26857.0,Maize (corn),27921
4308,South Africa,2007,495,18.98,26857.0,Potatoes,330590
4309,South Africa,2007,495,18.98,26857.0,Rice,25067
4310,South Africa,2007,495,18.98,26857.0,"Seed cotton, unginned",27710
4311,South Africa,2007,495,18.98,26857.0,Soya beans,11202
4312,South Africa,2007,495,18.98,26857.0,Tomatoes,691859
4313,South Africa,2007,495,18.98,26857.0,Wheat,30142
4314,South Africa,2007,495,15.9,26857.0,Bananas,493927
4315,South Africa,2007,495,15.9,26857.0,"Beans, dry",7796
4316,South Africa,2007,495,15.9,26857.0,Maize (corn),27921
4317,South Africa,2007,495,15.9,26857.0,Potatoes,330590
4318,South Africa,2007,495,15.9,26857.0,Rice,25067
4319,South Africa,2007,495,15.9,26857.0,"Seed cotton, unginned",27710
4320,South Africa,2007,495,15.9,26857.0,Soya beans,11202
4321,South Africa,2007,495,15.9,26857.0,Tomatoes,691859
4322,South Africa,2007,495,15.9,26857.0,Wheat,30142
4323,South Africa,2008,495,20.89,26857.0,Bananas,494517
4324,South Africa,2008,495,20.89,26857.0,"Beans, dry",13465
4325,South Africa,2008,495,20.89,26857.0,Maize (corn),45373
4326,South Africa,2008,495,20.89,26857.0,Potatoes,340000
4327,South Africa,2008,495,20.89,26857.0,Rice,25346
4328,South Africa,2008,495,20.89,26857.0,"Seed cotton, unginned",28713
4329,South Africa,2008,495,20.89,26857.0,Soya beans,17050
4330,South Africa,2008,495,20.89,26857.0,Tomatoes,692910
4331,South Africa,2008,495,20.89,26857.0,Wheat,28476
4332,South Africa,2008,495,15.75,26857.0,Bananas,494517
4333,South Africa,2008,495,15.75,26857.0,"Beans, dry",13465
4334,South Africa,2008,495,15.75,26857.0,Maize (corn),45373
4335,South Africa,2008,495,15.75,26857.0,Potatoes,340000
4336,South Africa,2008,495,15.75,26857.0,Rice,25346
4337,South Africa,2008,495,15.75,26857.0,"Seed cotton, unginned",28713
4338,South Africa,2008,495,15.75,26857.0,Soya beans,17050
4339,South Africa,2008,495,15.75,26857.0,Tomatoes,692910
4340,South Africa,2008,495,15.75,26857.0,Wheat,28476
4341,South Africa,2008,495,18.91,26857.0,Bananas,494517
4342,South Africa,2008,495,18.91,26857.0,"Beans, dry",13465
4343,South Africa,2008,495,18.91,26857.0,Maize (corn),45373
4344,South Africa,2008,495,18.91,26857.0,Potatoes,340000
4345,South Africa,2008,495,18.91,26857.0,Rice,25346
4346,South Africa,2008,495,18.91,26857.0,"Seed cotton, unginned",28713
4347,South Africa,2008,495,18.91,26857.0,Soya beans,17050
4348,South Africa,2008,495,18.91,26857.0,Tomatoes,692910
4349,South Africa,2008,495,18.91,26857.0,Wheat,28476
4350,South Africa,2008,495,15.75,26857.0,Bananas,494517
4351,South Africa,2008,495,15.75,26857.0,"Beans, dry",13465
4352,South Africa,2008,495,15.75,26857.0,Maize (corn),45373
4353,South Africa,2008,495,15.75,26857.0,Potatoes,340000
4354,South Africa,2008,495,15.75,26857.0,Rice,25346
4355,South Africa,2008,495,15.75,26857.0,"Seed cotton, unginned",28713
4356,South Africa,2008,495,15.75,26857.0,Soya beans,17050
4357,South Africa,2008,495,15.75,26857.0,Tomatoes,692910
4358,South Africa,2008,495,15.75,26857.0,Wheat,28476
4359,South Africa,2009,495,20.71,26857.0,Bananas,494407
4360,South Africa,2009,495,20.71,26857.0,"Beans, dry",15304
4361,South Africa,2009,495,20.71,26857.0,Maize (corn),49640
4362,South Africa,2009,495,20.71,26857.0,Potatoes,339378
4363,South Africa,2009,495,20.71,26857.0,Rice,25617
4364,South Africa,2009,495,20.71,26857.0,"Seed cotton, unginned",33337
4365,South Africa,2009,495,20.71,26857.0,Soya beans,21703
4366,South Africa,2009,495,20.71,26857.0,Tomatoes,692422
4367,South Africa,2009,495,20.71,26857.0,Wheat,30475
4368,South Africa,2009,495,15.44,26857.0,Bananas,494407
4369,South Africa,2009,495,15.44,26857.0,"Beans, dry",15304
4370,South Africa,2009,495,15.44,26857.0,Maize (corn),49640
4371,South Africa,2009,495,15.44,26857.0,Potatoes,339378
4372,South Africa,2009,495,15.44,26857.0,Rice,25617
4373,South Africa,2009,495,15.44,26857.0,"Seed cotton, unginned",33337
4374,South Africa,2009,495,15.44,26857.0,Soya beans,21703
4375,South Africa,2009,495,15.44,26857.0,Tomatoes,692422
4376,South Africa,2009,495,15.44,26857.0,Wheat,30475
4377,South Africa,2009,495,18.67,26857.0,Bananas,494407
4378,South Africa,2009,495,18.67,26857.0,"Beans, dry",15304
4379,South Africa,2009,495,18.67,26857.0,Maize (corn),49640
4380,South Africa,2009,495,18.67,26857.0,Potatoes,339378
4381,South Africa,2009,495,18.67,26857.0,Rice,25617
4382,South Africa,2009,495,18.67,26857.0,"Seed cotton, unginned",33337
4383,South Africa,2009,495,18.67,26857.0,Soya beans,21703
4384,South Africa,2009,495,18.67,26857.0,Tomatoes,692422
4385,South Africa,2009,495,18.67,26857.0,Wheat,30475
4386,South Africa,2009,495,15.44,26857.0,Bananas,494407
4387,South Africa,2009,495,15.44,26857.0,"Beans, dry",15304
4388,South Africa,2009,495,15.44,26857.0,Maize (corn),49640
4389,South Africa,2009,495,15.44,26857.0,Potatoes,339378
4390,South Africa,2009,495,15.44,26857.0,Rice,25617
4391,South Africa,2009,495,15.44,26857.0,"Seed cotton, unginned",33337
4392,South Africa,2009,495,15.44,26857.0,Soya beans,21703
4393,South Africa,2009,495,15.44,26857.0,Tomatoes,692422
4394,South Africa,2009,495,15.44,26857.0,Wheat,30475
4395,South Africa,2010,495,21.54,26857.0,Bananas,509321
4396,South Africa,2010,495,21.54,26857.0,"Beans, dry",11849
4397,South Africa,2010,495,21.54,26857.0,Maize (corn),46736
4398,South Africa,2010,495,21.54,26857.0,Potatoes,342046
4399,South Africa,2010,495,21.54,26857.0,Rice,25882
4400,South Africa,2010,495,21.54,26857.0,"Seed cotton, unginned",40687
4401,South Africa,2010,495,21.54,26857.0,Soya beans,18173
4402,South Africa,2010,495,21.54,26857.0,Tomatoes,696264
4403,South Africa,2010,495,21.54,26857.0,Wheat,25623
4404,South Africa,2010,495,16.11,26857.0,Bananas,509321
4405,South Africa,2010,495,16.11,26857.0,"Beans, dry",11849
4406,South Africa,2010,495,16.11,26857.0,Maize (corn),46736
4407,South Africa,2010,495,16.11,26857.0,Potatoes,342046
4408,South Africa,2010,495,16.11,26857.0,Rice,25882
4409,South Africa,2010,495,16.11,26857.0,"Seed cotton, unginned",40687
4410,South Africa,2010,495,16.11,26857.0,Soya beans,18173
4411,South Africa,2010,495,16.11,26857.0,Tomatoes,696264
4412,South Africa,2010,495,16.11,26857.0,Wheat,25623
4413,South Africa,2010,495,19.31,26857.0,Bananas,509321
4414,South Africa,2010,495,19.31,26857.0,"Beans, dry",11849
4415,South Africa,2010,495,19.31,26857.0,Maize (corn),46736
4416,South Africa,2010,495,19.31,26857.0,Potatoes,342046
4417,South Africa,2010,495,19.31,26857.0,Rice,25882
4418,South Africa,2010,495,19.31,26857.0,"Seed cotton, unginned",40687
4419,South Africa,2010,495,19.31,26857.0,Soya beans,18173
4420,South Africa,2010,495,19.31,26857.0,Tomatoes,696264
4421,South Africa,2010,495,19.31,26857.0,Wheat,25623
4422,South Africa,2010,495,16.11,26857.0,Bananas,509321
4423,South Africa,2010,495,16.11,26857.0,"Beans, dry",11849
4424,South Africa,2010,495,16.11,26857.0,Maize (corn),46736
4425,South Africa,2010,495,16.11,26857.0,Potatoes,342046
4426,South Africa,2010,495,16.11,26857.0,Rice,25882
4427,South Africa,2010,495,16.11,26857.0,"Seed cotton, unginned",40687
4428,South Africa,2010,495,16.11,26857.0,Soya beans,18173
4429,South Africa,2010,495,16.11,26857.0,Tomatoes,696264
4430,South Africa,2010,495,16.11,26857.0,Wheat,25623
4431,South Africa,2011,495,20.72,26857.0,Bananas,513031
4432,South Africa,2011,495,20.72,26857.0,"Beans, dry",10019
4433,South Africa,2011,495,20.72,26857.0,Maize (corn),43671
4434,South Africa,2011,495,20.72,26857.0,Potatoes,349536
4435,South Africa,2011,495,20.72,26857.0,Rice,26141
4436,South Africa,2011,495,20.72,26857.0,"Seed cotton, unginned",35260
4437,South Africa,2011,495,20.72,26857.0,Soya beans,16986
4438,South Africa,2011,495,20.72,26857.0,Tomatoes,746438
4439,South Africa,2011,495,20.72,26857.0,Wheat,33157
4440,South Africa,2011,495,15.49,26857.0,Bananas,513031
4441,South Africa,2011,495,15.49,26857.0,"Beans, dry",10019
4442,South Africa,2011,495,15.49,26857.0,Maize (corn),43671
4443,South Africa,2011,495,15.49,26857.0,Potatoes,349536
4444,South Africa,2011,495,15.49,26857.0,Rice,26141
4445,South Africa,2011,495,15.49,26857.0,"Seed cotton, unginned",35260
4446,South Africa,2011,495,15.49,26857.0,Soya beans,16986
4447,South Africa,2011,495,15.49,26857.0,Tomatoes,746438
4448,South Africa,2011,495,15.49,26857.0,Wheat,33157
4449,South Africa,2011,495,18.75,26857.0,Bananas,513031
4450,South Africa,2011,495,18.75,26857.0,"Beans, dry",10019
4451,South Africa,2011,495,18.75,26857.0,Maize (corn),43671
4452,South Africa,2011,495,18.75,26857.0,Potatoes,349536
4453,South Africa,2011,495,18.75,26857.0,Rice,26141
4454,South Africa,2011,495,18.75,26857.0,"Seed cotton, unginned",35260
4455,South Africa,2011,495,18.75,26857.0,Soya beans,16986
4456,South Africa,2011,495,18.75,26857.0,Tomatoes,746438
4457,South Africa,2011,495,18.75,26857.0,Wheat,33157
4458,South Africa,2011,495,15.49,26857.0,Bananas,513031
4459,South Africa,2011,495,15.49,26857.0,"Beans, dry",10019
4460,South Africa,2011,495,15.49,26857.0,Maize (corn),43671
4461,South Africa,2011,495,15.49,26857.0,Potatoes,349536
4462,South Africa,2011,495,15.49,26857.0,Rice,26141
4463,South Africa,2011,495,15.49,26857.0,"Seed cotton, unginned",35260
4464,South Africa,2011,495,15.49,26857.0,Soya beans,16986
4465,South Africa,2011,495,15.49,26857.0,Tomatoes,746438
4466,South Africa,2011,495,15.49,26857.0,Wheat,33157
4467,South Africa,2012,495,21.24,26857.0,Bananas,508789
4468,South Africa,2012,495,21.24,26857.0,"Beans, dry",11999
4469,South Africa,2012,495,21.24,26857.0,Maize (corn),44905
4470,South Africa,2012,495,21.24,26857.0,Potatoes,350438
4471,South Africa,2012,495,21.24,26857.0,Rice,27273
4472,South Africa,2012,495,21.24,26857.0,"Seed cotton, unginned",34697
4473,South Africa,2012,495,21.24,26857.0,Soya beans,13771
4474,South Africa,2012,495,21.24,26857.0,Tomatoes,728209
4475,South Africa,2012,495,21.24,26857.0,Wheat,37476
4476,South Africa,2012,495,15.89,26857.0,Bananas,508789
4477,South Africa,2012,495,15.89,26857.0,"Beans, dry",11999
4478,South Africa,2012,495,15.89,26857.0,Maize (corn),44905
4479,South Africa,2012,495,15.89,26857.0,Potatoes,350438
4480,South Africa,2012,495,15.89,26857.0,Rice,27273
4481,South Africa,2012,495,15.89,26857.0,"Seed cotton, unginned",34697
4482,South Africa,2012,495,15.89,26857.0,Soya beans,13771
4483,South Africa,2012,495,15.89,26857.0,Tomatoes,728209
4484,South Africa,2012,495,15.89,26857.0,Wheat,37476
4485,South Africa,2012,495,19.14,26857.0,Bananas,508789
4486,South Africa,2012,495,19.14,26857.0,"Beans, dry",11999
4487,South Africa,2012,495,19.14,26857.0,Maize (corn),44905
4488,South Africa,2012,495,19.14,26857.0,Potatoes,350438
4489,South Africa,2012,495,19.14,26857.0,Rice,27273
4490,South Africa,2012,495,19.14,26857.0,"Seed cotton, unginned",34697
4491,South Africa,2012,495,19.14,26857.0,Soya beans,13771
4492,South Africa,2012,495,19.14,26857.0,Tomatoes,728209
4493,South Africa,2012,495,19.14,26857.0,Wheat,37476
4494,South Africa,2012,495,15.89,26857.0,Bananas,508789
4495,South Africa,2012,495,15.89,26857.0,"Beans, dry",11999
4496,South Africa,2012,495,15.89,26857.0,Maize (corn),44905
4497,South Africa,2012,495,15.89,26857.0,Potatoes,350438
4498,South Africa,2012,495,15.89,26857.0,Rice,27273
4499,South Africa,2012,495,15.89,26857.0,"Seed cotton, unginned",34697
4500,South Africa,2012,495,15.89,26857.0,Soya beans,13771
4501,South Africa,2012,495,15.89,26857.0,Tomatoes,728209
4502,South Africa,2012,495,15.89,26857.0,Wheat,37476
4503,South Africa,2013,495,21.31,26857.0,Bananas,552058
4504,South Africa,2013,495,21.31,26857.0,"Beans, dry",13823
4505,South Africa,2013,495,21.31,26857.0,Maize (corn),42466
4506,South Africa,2013,495,21.31,26857.0,Potatoes,352695
4507,South Africa,2013,495,21.31,26857.0,Rice,26087
4508,South Africa,2013,495,21.31,26857.0,"Seed cotton, unginned",20608
4509,South Africa,2013,495,21.31,26857.0,Soya beans,15189
4510,South Africa,2013,495,21.31,26857.0,Tomatoes,734538
4511,South Africa,2013,495,21.31,26857.0,Wheat,36993
4512,South Africa,2013,495,14.98,26857.0,Bananas,552058
4513,South Africa,2013,495,14.98,26857.0,"Beans, dry",13823
4514,South Africa,2013,495,14.98,26857.0,Maize (corn),42466
4515,South Africa,2013,495,14.98,26857.0,Potatoes,352695
4516,South Africa,2013,495,14.98,26857.0,Rice,26087
4517,South Africa,2013,495,14.98,26857.0,"Seed cotton, unginned",20608
4518,South Africa,2013,495,14.98,26857.0,Soya beans,15189
4519,South Africa,2013,495,14.98,26857.0,Tomatoes,734538
4520,South Africa,2013,495,14.98,26857.0,Wheat,36993
4521,South Africa,2013,495,18.75,26857.0,Bananas,552058
4522,South Africa,2013,495,18.75,26857.0,"Beans, dry",13823
4523,South Africa,2013,495,18.75,26857.0,Maize (corn),42466
4524,South Africa,2013,495,18.75,26857.0,Potatoes,352695
4525,South Africa,2013,495,18.75,26857.0,Rice,26087
4526,South Africa,2013,495,18.75,26857.0,"Seed cotton, unginned",20608
4527,South Africa,2013,495,18.75,26857.0,Soya beans,15189
4528,South Africa,2013,495,18.75,26857.0,Tomatoes,734538
4529,South Africa,2013,495,18.75,26857.0,Wheat,36993
4530,South Africa,2013,495,15.89,26857.0,Bananas,552058
4531,South Africa,2013,495,15.89,26857.0,"Beans, dry",13823
4532,South Africa,2013,495,15.89,26857.0,Maize (corn),42466
4533,South Africa,2013,495,15.89,26857.0,Potatoes,352695
4534,South Africa,2013,495,15.89,26857.0,Rice,26087
4535,South Africa,2013,495,15.89,26857.0,"Seed cotton, unginned",20608
4536,South Africa,2013,495,15.89,26857.0,Soya beans,15189
4537,South Africa,2013,495,15.89,26857.0,Tomatoes,734538
4538,South Africa,2013,495,15.89,26857.0,Wheat,36993
4539,South Africa,2014,495,21.31,26857.0,Bananas,571190
4540,South Africa,2014,495,21.31,26857.0,"Beans, dry",14713
4541,South Africa,2014,495,21.31,26857.0,Maize (corn),53009
4542,South Africa,2014,495,21.31,26857.0,Potatoes,353096
4543,South Africa,2014,495,21.31,26857.0,Rice,26664
4544,South Africa,2014,495,21.31,26857.0,"Seed cotton, unginned",31691
4545,South Africa,2014,495,21.31,26857.0,Soya beans,18851
4546,South Africa,2014,495,21.31,26857.0,Tomatoes,733749
4547,South Africa,2014,495,21.31,26857.0,Wheat,36721
4548,South Africa,2014,495,14.98,26857.0,Bananas,571190
4549,South Africa,2014,495,14.98,26857.0,"Beans, dry",14713
4550,South Africa,2014,495,14.98,26857.0,Maize (corn),53009
4551,South Africa,2014,495,14.98,26857.0,Potatoes,353096
4552,South Africa,2014,495,14.98,26857.0,Rice,26664
4553,South Africa,2014,495,14.98,26857.0,"Seed cotton, unginned",31691
4554,South Africa,2014,495,14.98,26857.0,Soya beans,18851
4555,South Africa,2014,495,14.98,26857.0,Tomatoes,733749
4556,South Africa,2014,495,14.98,26857.0,Wheat,36721
4557,South Africa,2014,495,18.75,26857.0,Bananas,571190
4558,South Africa,2014,495,18.75,26857.0,"Beans, dry",14713
4559,South Africa,2014,495,18.75,26857.0,Maize (corn),53009
4560,South Africa,2014,495,18.75,26857.0,Potatoes,353096
4561,South Africa,2014,495,18.75,26857.0,Rice,26664
4562,South Africa,2014,495,18.75,26857.0,"Seed cotton, unginned",31691
4563,South Africa,2014,495,18.75,26857.0,Soya beans,18851
4564,South Africa,2014,495,18.75,26857.0,Tomatoes,733749
4565,South Africa,2014,495,18.75,26857.0,Wheat,36721
4566,South Africa,2014,495,15.89,26857.0,Bananas,571190
4567,South Africa,2014,495,15.89,26857.0,"Beans, dry",14713
4568,South Africa,2014,495,15.89,26857.0,Maize (corn),53009
4569,South Africa,2014,495,15.89,26857.0,Potatoes,353096
4570,South Africa,2014,495,15.89,26857.0,Rice,26664
4571,South Africa,2014,495,15.89,26857.0,"Seed cotton, unginned",31691
4572,South Africa,2014,495,15.89,26857.0,Soya beans,18851
4573,South Africa,2014,495,15.89,26857.0,Tomatoes,733749
4574,South Africa,2014,495,15.89,26857.0,Wheat,36721
4575,South Africa,2015,495,21.31,26857.0,Bananas,570170
4576,South Africa,2015,495,21.31,26857.0,"Beans, dry",11467
4577,South Africa,2015,495,21.31,26857.0,Maize (corn),34871
4578,South Africa,2015,495,21.31,26857.0,Potatoes,358127
4579,South Africa,2015,495,21.31,26857.0,Rice,27210
4580,South Africa,2015,495,21.31,26857.0,"Seed cotton, unginned",32907
4581,South Africa,2015,495,21.31,26857.0,Soya beans,15568
4582,South Africa,2015,495,21.31,26857.0,Tomatoes,706856
4583,South Africa,2015,495,21.31,26857.0,Wheat,29866
4584,South Africa,2015,495,14.98,26857.0,Bananas,570170
4585,South Africa,2015,495,14.98,26857.0,"Beans, dry",11467
4586,South Africa,2015,495,14.98,26857.0,Maize (corn),34871
4587,South Africa,2015,495,14.98,26857.0,Potatoes,358127
4588,South Africa,2015,495,14.98,26857.0,Rice,27210
4589,South Africa,2015,495,14.98,26857.0,"Seed cotton, unginned",32907
4590,South Africa,2015,495,14.98,26857.0,Soya beans,15568
4591,South Africa,2015,495,14.98,26857.0,Tomatoes,706856
4592,South Africa,2015,495,14.98,26857.0,Wheat,29866
4593,South Africa,2015,495,18.75,26857.0,Bananas,570170
4594,South Africa,2015,495,18.75,26857.0,"Beans, dry",11467
4595,South Africa,2015,495,18.75,26857.0,Maize (corn),34871
4596,South Africa,2015,495,18.75,26857.0,Potatoes,358127
4597,South Africa,2015,495,18.75,26857.0,Rice,27210
