Unnamed: 0,Area,Year,average_rain_fall_mm_per_year,avg_temp,Pesticide (tonnes),Item,hg/ha yield
1970,Nigeria,1994,1150,26.84,62.0,Potatoes,69767
3110,Nigeria,2011,1150,27.18,10.59,Potatoes,34906
4018,South Africa,1998,495,19.42,24304.0,"Beans, dry",10862
2151,Nigeria,1997,1150,26.73,34.0,Rice,15957
3687,Nigeria,2020,1150,27.17,22.13,Cocoa beans,2695
1997,Nigeria,1995,1150,26.62,62.0,Cocoa beans,2576
4033,South Africa,1998,495,16.11,24304.0,Tomatoes,334372
3054,Nigeria,2011,1150,27.09,10.59,Tomatoes,52062
1248,Kenya,2001,630,16.1,1578.0,"Seed cotton, unginned",4900
2192,Nigeria,1997,1150,28.43,34.0,"Seed cotton, unginned",8081
2712,Nigeria,2006,1150,27.38,21.12,"Seed cotton, unginned",8304
992,Ghana,2006,1187,27.1,778.04,Yams,131938
2190,Nigeria,1997,1150,28.43,34.0,Potatoes,49048
3762,South Africa,1991,495,15.56,16582.0,Soya beans,14483
3597,Nigeria,2018,1150,27.12,17.86,Cocoa beans,2772
1318,Kenya,2008,630,16.66,1578.0,Yams,75874
1863,Nigeria,1993,1150,26.44,62.0,Soya beans,3002
2343,Nigeria,1999,1150,26.74,26.0,Soya beans,8000
2449,Nigeria,2001,1150,26.47,31.0,Maize (corn),13999
2136,Nigeria,1996,1150,26.77,22.0,Yams,106819
1065,Ghana,2014,1187,27.24,5401.49,"Coffee, green",16000
5392,Uganda,2016,1180,17.23,88.0,Maize (corn),25546
4227,South Africa,2005,495,16.29,26857.0,Potatoes,333534
2621,Nigeria,2004,1150,27.19,26.31,Rice,14199
77,Angola,1998,1010,24.96,40.0,"Seed cotton, unginned",10909
2898,Nigeria,2008,1150,27.18,12.04,"Coffee, green",14286
1314,Kenya,2008,630,16.66,1578.0,"Seed cotton, unginned",3507
5141,Uganda,1991,1180,17.91,72.0,"Coffee, green",5458
872,Ghana,1991,1187,26.6,65.8,Rice,15901
3850,South Africa,1993,495,16.01,16582.0,Rice,21606
5204,Uganda,1996,1180,17.55,88.0,Rice,14138
2965,Nigeria,2009,1150,29.29,7.32,Wheat,16667
3391,Nigeria,2015,1150,27.12,41.09,Rice,23022
2560,Nigeria,2004,1150,26.95,26.31,Potatoes,29512
5324,Uganda,2009,1180,17.22,88.0,Rice,23926
2635,Nigeria,2005,1150,27.09,24.75,Wheat,11000
3530,Nigeria,2017,1150,27.12,32.76,Potatoes,38768
375,Congo,1998,1646,24.99,12.27,Cocoa beans,3276
1908,Nigeria,1993,1150,28.54,62.0,"Coffee, green",9676
4429,South Africa,2010,495,16.11,26857.0,Tomatoes,696264
4709,South Africa,2018,495,18.75,26857.0,Wheat,37111
4762,South Africa,2020,495,21.31,26857.0,Tomatoes,706815
4027,South Africa,1998,495,16.11,24304.0,"Beans, dry",10862
1604,Mozambique,2009,1032,21.7,914.98,Bananas,70000
1118,Ghana,2019,1187,27.24,9689.5,"Seed cotton, unginned",18667
3677,Nigeria,2020,1150,27.25,22.13,Cocoa beans,2695
3490,Nigeria,2017,1150,27.16,32.76,Potatoes,38768
5286,Uganda,2005,1180,15.23,88.0,Soya beans,10972
2958,Nigeria,2009,1150,29.29,7.32,"Coffee, green",11333
1994,Nigeria,1994,1150,26.69,62.0,Tomatoes,102600
5387,Uganda,2015,1180,17.23,88.0,Tomatoes,56344
4733,South Africa,2019,495,14.98,26857.0,"Seed cotton, unginned",29947
2376,Nigeria,2000,1150,26.07,62.0,Yams,98984
1342,Kenya,2011,630,16.9,1578.0,"Beans, dry",5572
320,Congo,1992,1646,23.89,35.5,"Beans, dry",6000
1619,Mozambique,2010,1032,22.1,1189.02,"Seed cotton, unginned",4769
3713,Nigeria,2020,1150,27.76,22.13,Soya beans,9259
2060,Nigeria,1995,1150,26.97,62.0,Potatoes,69853
2219,Nigeria,1998,1150,27.36,36.0,Maize (corn),13200
1673,Mozambique,2016,1032,21.37,573.79,"Seed cotton, unginned",4323
260,Angola,2016,1010,24.55,40.0,Potatoes,62717
4807,Tanzania,1992,1071,26.14,20.0,Maize (corn),11668
2039,Nigeria,1995,1150,27.07,62.0,Maize (corn),12666
901,Ghana,1995,1187,26.87,65.8,Cocoa beans,4039
3744,Nigeria,2020,1150,27.12,22.13,Tomatoes,43429
2026,Nigeria,1995,1150,26.37,62.0,Yams,107734
4234,South Africa,2005,495,19.74,26857.0,"Beans, dry",14162
1917,Nigeria,1993,1150,26.7,62.0,Cocoa beans,4163
1828,Nigeria,1992,1150,26.73,62.0,"Coffee, green",9389
1573,Mozambique,2005,1032,22.27,771.19,Rice,2034
4415,South Africa,2010,495,19.31,26857.0,Maize (corn),46736
4851,Tanzania,1996,1071,26.02,7.0,Bananas,26593
4208,South Africa,2004,495,15.49,26857.0,Maize (corn),30305
224,Angola,2013,1010,24.55,40.0,Cocoa beans,1608
723,Ethiopia,2007,848,23.33,2593.9,Wheat,16711
4881,Tanzania,1998,1071,26.59,1.0,Rice,12973
1141,Kenya,1991,630,16.26,3469.0,Wheat,18484
2762,Nigeria,2006,1150,27.29,21.12,"Seed cotton, unginned",8304
846,Ethiopia,2019,848,23.33,4128.1,Bananas,80051
4289,South Africa,2007,495,21.07,26857.0,Maize (corn),27921
2551,Nigeria,2002,1150,27.01,29.44,Rice,13400
2928,Nigeria,2009,1150,27.03,7.32,"Coffee, green",11333
117,Angola,2002,1010,24.79,40.0,Potatoes,42754
645,Ethiopia,1999,848,23.33,492.5,Tomatoes,100404
3,Angola,1991,1010,24.02,79.0,"Coffee, green",909
4170,South Africa,2002,495,15.88,26857.0,Bananas,329355
467,Congo,2009,1646,24.58,1.66,Maize (corn),8095
5,Angola,1991,1010,24.02,79.0,Potatoes,40000
919,Ghana,1997,1187,26.58,502.0,Maize (corn),15285
2595,Nigeria,2004,1150,26.99,26.31,Wheat,10690
4324,South Africa,2008,495,20.89,26857.0,"Beans, dry",13465
1063,Ghana,2014,1187,27.24,5401.49,"Beans, dry",12138
2590,Nigeria,2004,1150,26.99,26.31,Potatoes,29512
242,Angola,2014,1010,24.55,40.0,Tomatoes,26822
1160,Kenya,1993,630,16.36,3469.0,"Seed cotton, unginned",2629
2870,Nigeria,2008,1150,26.71,12.04,Potatoes,42015
3735,Nigeria,2020,1150,29.71,22.13,Wheat,11000
2397,Nigeria,2000,1150,28.5,62.0,Cocoa beans,3499
3517,Nigeria,2017,1150,29.71,32.76,Cocoa beans,2802
3421,Nigeria,2016,1150,27.16,47.66,Rice,25643
2563,Nigeria,2004,1150,26.95,26.31,Soya beans,8995
1605,Mozambique,2009,1032,21.7,914.98,"Beans, dry",2600
5246,Uganda,2000,1180,16.12,88.0,Soya beans,12075
2324,Nigeria,1999,1150,27.03,26.0,Tomatoes,85618
2709,Nigeria,2006,1150,27.38,21.12,Maize (corn),18182
4796,Tanzania,1991,1071,26.24,20.0,Potatoes,61749
1312,Kenya,2008,630,16.66,1578.0,Potatoes,214815
3448,Nigeria,2016,1150,29.71,47.66,"Coffee, green",12936
3812,South Africa,1992,495,16.48,16582.0,Maize (corn),7853
5059,Tanzania,2014,1071,26.76,1.0,Maize (corn),16250
2362,Nigeria,2000,1150,26.75,62.0,"Seed cotton, unginned",7416
1975,Nigeria,1994,1150,26.84,62.0,Wheat,23467
3514,Nigeria,2017,1150,27.36,32.76,Tomatoes,40057
1761,Nigeria,1991,1150,26.88,62.0,Rice,19528
2739,Nigeria,2006,1150,27.53,21.12,Maize (corn),18182
5064,Tanzania,2014,1071,26.76,1.0,Tomatoes,123748
2472,Nigeria,2001,1150,28.3,31.0,"Seed cotton, unginned",7417
4007,South Africa,1998,495,21.22,24304.0,Wheat,25295
1493,Mozambique,1994,1032,21.35,102.26,Wheat,11464
4206,South Africa,2004,495,15.49,26857.0,Bananas,349709
2158,Nigeria,1997,1150,26.3,34.0,"Coffee, green",10743
1169,Kenya,1994,630,16.58,3469.0,Potatoes,97108
4914,Tanzania,2001,1071,26.28,1.0,"Coffee, green",4150
232,Angola,2013,1010,24.55,40.0,Wheat,9399
66,Angola,1997,1010,24.06,40.0,Rice,20000
1603,Mozambique,2008,1032,21.76,890.51,Wheat,12500
3283,Nigeria,2014,1150,27.16,34.51,Soya beans,9855
3596,Nigeria,2018,1150,29.71,17.86,Yams,101999
4632,South Africa,2016,495,18.75,26857.0,Potatoes,359976
125,Angola,2004,1010,24.22,40.0,Cocoa beans,1029
1296,Kenya,2006,630,16.92,1578.0,Yams,95024
1976,Nigeria,1994,1150,26.84,62.0,Yams,113998
4915,Tanzania,2001,1071,26.28,1.0,Maize (corn),31359
4877,Tanzania,1998,1071,26.59,1.0,Cocoa beans,6638
2075,Nigeria,1996,1150,26.58,22.0,Wheat,20435
4580,South Africa,2015,495,21.31,26857.0,"Seed cotton, unginned",32907
3086,Nigeria,2011,1150,27.2,10.59,Yams,74037
5188,Uganda,1994,1180,17.55,59.0,Wheat,18000
3345,Nigeria,2015,1150,27.17,41.09,Wheat,10000
4858,Tanzania,1996,1071,26.02,7.0,"Seed cotton, unginned",5759
2797,Nigeria,2007,1150,27.25,30.57,Cocoa beans,2652
918,Ghana,1997,1187,26.58,502.0,"Coffee, green",4000
1646,Mozambique,2013,1032,21.37,690.83,"Seed cotton, unginned",4717
4621,South Africa,2016,495,14.98,26857.0,"Beans, dry",10304
364,Congo,1997,1646,24.33,13.24,Bananas,76500
3287,Nigeria,2014,1150,27.76,34.51,Cocoa beans,2882
2125,Nigeria,1996,1150,28.44,22.0,Wheat,20435
4123,South Africa,2001,495,15.68,26857.0,Tomatoes,494247
4569,South Africa,2014,495,15.89,26857.0,Potatoes,353096
525,Congo,2015,1646,24.41,0.87,Yams,44148
55,Angola,1996,1010,24.11,40.0,Potatoes,70000
638,Ethiopia,1999,848,23.33,492.5,"Beans, dry",6696
302,Angola,2020,1010,24.55,40.0,"Coffee, green",3260
2766,Nigeria,2006,1150,27.29,21.12,Yams,120988
1276,Kenya,2005,630,17.28,1578.0,"Beans, dry",3696
2055,Nigeria,1995,1150,28.28,62.0,Wheat,21800
4432,South Africa,2011,495,20.72,26857.0,"Beans, dry",10019
3644,Nigeria,2019,1150,27.76,22.13,Tomatoes,44632
4143,South Africa,2002,495,21.07,26857.0,Bananas,329355
2878,Nigeria,2008,1150,27.3,12.04,"Coffee, green",14286
4202,South Africa,2004,495,18.75,26857.0,"Seed cotton, unginned",20074
2286,Nigeria,1999,1150,26.85,26.0,Yams,99016
2261,Nigeria,1998,1150,28.73,36.0,Rice,16023
2296,Nigeria,1999,1150,26.85,26.0,Yams,99016
1753,Nigeria,1991,1150,26.43,62.0,Soya beans,3098
1968,Nigeria,1994,1150,26.84,62.0,"Coffee, green",9300
5165,Uganda,1993,1180,16.92,71.0,"Seed cotton, unginned",2975
3117,Nigeria,2012,1150,26.56,21.37,Cocoa beans,3024
2393,Nigeria,2000,1150,27.02,62.0,Soya beans,8298
523,Congo,2015,1646,24.41,0.87,Rice,5998
3900,South Africa,1995,495,15.77,18025.0,Bananas,112485
4699,South Africa,2018,495,14.98,26857.0,Tomatoes,712496
3122,Nigeria,2012,1150,26.56,21.37,"Seed cotton, unginned",8892
4156,South Africa,2002,495,15.88,26857.0,Rice,23563
1969,Nigeria,1994,1150,26.84,62.0,Maize (corn),12720
671,Ethiopia,2002,848,23.33,822.67,"Beans, dry",4772
4188,South Africa,2004,495,15.49,26857.0,Bananas,349709
666,Ethiopia,2001,848,23.33,630.0,Soya beans,9269
4715,South Africa,2018,495,15.89,26857.0,"Seed cotton, unginned",27498
1887,Nigeria,1993,1150,26.51,62.0,Cocoa beans,4163
3266,Nigeria,2014,1150,27.25,34.51,Yams,81948
280,Angola,2018,1010,24.55,40.0,"Coffee, green",3308
1719,Nigeria,1991,1150,26.39,62.0,Maize (corn),11299
2947,Nigeria,2009,1150,27.53,7.32,Cocoa beans,2684
4455,South Africa,2011,495,18.75,26857.0,Soya beans,16986
899,Ghana,1994,1187,26.62,65.8,Yams,110256
5271,Uganda,2004,1180,17.16,88.0,"Coffee, green",6442
760,Ethiopia,2011,848,23.33,4128.1,"Coffee, green",7304
1906,Nigeria,1993,1150,26.9,62.0,Yams,113494
4042,South Africa,1999,495,21.64,26098.8,Tomatoes,319146
3823,South Africa,1993,495,21.32,16582.0,Rice,21606
4138,South Africa,2001,495,15.68,26857.0,Rice,22857
3818,South Africa,1992,495,16.48,16582.0,Wheat,17653
4300,South Africa,2007,495,15.9,26857.0,Rice,25067
2593,Nigeria,2004,1150,26.99,26.31,Soya beans,8995
4164,South Africa,2002,495,19.28,26857.0,Potatoes,324147
3031,Nigeria,2010,1150,29.39,11.49,Rice,18386
3579,Nigeria,2018,1150,27.36,17.86,Maize (corn),16716
2832,Nigeria,2007,1150,27.32,30.57,"Seed cotton, unginned",10392
3472,Nigeria,2017,1150,27.25,32.76,"Seed cotton, unginned",7046
137,Angola,2005,1010,24.41,40.0,"Coffee, green",2188
2180,Nigeria,1997,1150,26.91,34.0,Potatoes,49048
2128,Nigeria,1996,1150,26.77,22.0,"Coffee, green",10351
3177,Nigeria,2012,1150,27.12,21.37,Cocoa beans,3024
4637,South Africa,2016,495,18.75,26857.0,Wheat,37571
4747,South Africa,2019,495,15.89,26857.0,"Beans, dry",11190
4261,South Africa,2006,495,15.26,26857.0,"Beans, dry",12254
4344,South Africa,2008,495,18.91,26857.0,Potatoes,340000
1331,Kenya,2010,630,16.82,1578.0,"Beans, dry",5666
2017,Nigeria,1995,1150,26.37,62.0,Cocoa beans,2576
4542,South Africa,2014,495,21.31,26857.0,Potatoes,353096
2482,Nigeria,2001,1150,26.67,31.0,"Seed cotton, unginned",7417
1358,Kenya,2012,630,16.84,1578.0,"Seed cotton, unginned",2928
1329,Kenya,2009,630,17.3,1578.0,Yams,45170
2150,Nigeria,1997,1150,26.73,34.0,Potatoes,49048
4530,South Africa,2013,495,15.89,26857.0,Bananas,552058
2122,Nigeria,1996,1150,28.44,22.0,"Seed cotton, unginned",6660
4673,South Africa,2017,495,18.75,26857.0,Wheat,31225
3981,South Africa,1997,495,18.64,21596.0,Bananas,122229
1252,Kenya,2001,630,16.1,1578.0,Yams,78980
3278,Nigeria,2014,1150,27.16,34.51,"Coffee, green",12974
3374,Nigeria,2015,1150,27.36,41.09,Tomatoes,75862
2814,Nigeria,2007,1150,27.46,30.57,Tomatoes,68056
4719,South Africa,2019,495,21.31,26857.0,Bananas,606842
1848,Nigeria,1992,1150,26.49,62.0,"Coffee, green",9389
3037,Nigeria,2010,1150,27.49,11.49,Cocoa beans,3137
388,Congo,1999,1646,24.34,11.31,Rice,6998
235,Angola,2014,1010,24.55,40.0,Cocoa beans,1534
1077,Ghana,2015,1187,27.24,8884.39,Rice,27500
1984,Nigeria,1994,1150,28.04,62.0,Tomatoes,102600
4363,South Africa,2009,495,20.71,26857.0,Rice,25617
3962,South Africa,1996,495,15.23,19508.0,Wheat,20961
770,Ethiopia,2012,848,23.33,4128.1,"Beans, dry",10036
2165,Nigeria,1997,1150,26.3,34.0,Wheat,26400
4533,South Africa,2013,495,15.89,26857.0,Potatoes,352695
673,Ethiopia,2002,848,23.33,822.67,Maize (corn),18753
249,Angola,2015,1010,24.55,40.0,Potatoes,62866
1574,Mozambique,2005,1032,22.27,771.19,"Seed cotton, unginned",4720
3419,Nigeria,2016,1150,27.16,47.66,Maize (corn),17837
2081,Nigeria,1996,1150,26.77,22.0,Rice,17498
1823,Nigeria,1992,1150,25.96,62.0,Soya beans,3002
5033,Tanzania,2012,1071,26.51,1.0,Cocoa beans,7035
4544,South Africa,2014,495,21.31,26857.0,"Seed cotton, unginned",31691
716,Ethiopia,2007,848,23.33,2593.9,"Coffee, green",6715
5075,Tanzania,2015,1071,26.76,1.0,Soya beans,10278
2048,Nigeria,1995,1150,28.28,62.0,"Coffee, green",9896
4178,South Africa,2002,495,15.88,26857.0,Wheat,25906
2724,Nigeria,2006,1150,27.03,21.12,Tomatoes,83160
4919,Tanzania,2001,1071,26.28,1.0,Soya beans,7054
1460,Kenya,2020,630,16.91,1578.0,Wheat,30606
1668,Mozambique,2016,1032,21.37,573.79,"Beans, dry",4701
2756,Nigeria,2006,1150,29.06,21.12,Yams,120988
2000,Nigeria,1995,1150,26.62,62.0,Potatoes,69853
4571,South Africa,2014,495,15.89,26857.0,"Seed cotton, unginned",31691
4613,South Africa,2016,495,21.31,26857.0,Maize (corn),37120
404,Congo,2001,1646,24.25,9.38,Maize (corn),8030
384,Congo,1999,1646,24.34,11.31,Cocoa beans,3000
4888,Tanzania,1999,1071,26.15,1.0,"Beans, dry",7976
2152,Nigeria,1997,1150,26.73,34.0,"Seed cotton, unginned",8081
1633,Mozambique,2012,1032,21.92,729.84,"Coffee, green",9184
4984,Tanzania,2008,1071,26.17,1.0,"Beans, dry",7615
4784,South Africa,2020,495,15.89,26857.0,Maize (corn),54478
3925,South Africa,1995,495,15.77,18025.0,Tomatoes,334892
4158,South Africa,2002,495,15.88,26857.0,Soya beans,17962
223,Angola,2013,1010,24.55,40.0,"Beans, dry",3980
2193,Nigeria,1997,1150,28.43,34.0,Soya beans,6648
3136,Nigeria,2012,1150,27.0,21.37,Yams,72013
4469,South Africa,2012,495,21.24,26857.0,Maize (corn),44905
1824,Nigeria,1992,1150,25.96,62.0,Tomatoes,100000
4999,Tanzania,2009,1071,26.67,1.0,Maize (corn),11232
797,Ethiopia,2014,848,23.33,4128.1,"Seed cotton, unginned",10569
2871,Nigeria,2008,1150,26.71,12.04,Rice,17544
9,Angola,1991,1010,24.02,79.0,Wheat,8000
1944,Nigeria,1994,1150,26.6,62.0,Tomatoes,102600
1838,Nigeria,1992,1150,27.87,62.0,"Coffee, green",9389
4804,Tanzania,1992,1071,26.14,20.0,"Beans, dry",7578
255,Angola,2016,1010,24.55,40.0,Bananas,273729
4485,South Africa,2012,495,19.14,26857.0,Bananas,508789
4904,Tanzania,2000,1071,26.18,1.0,Potatoes,78814
1581,Mozambique,2006,1032,21.68,892.81,Potatoes,132353
2956,Nigeria,2009,1150,27.53,7.32,Yams,104797
924,Ghana,1998,1187,27.28,297.78,Bananas,31667
4821,Tanzania,1993,1071,26.01,20.0,Rice,18123
2508,Nigeria,2002,1150,26.73,29.44,"Coffee, green",12312
3775,South Africa,1991,495,15.56,16582.0,"Beans, dry",12673
4136,South Africa,2001,495,15.68,26857.0,Maize (corn),24371
2779,Nigeria,2007,1150,27.29,30.57,Maize (corn),17049
539,Congo,2017,1646,24.41,0.87,Maize (corn),9307
2745,Nigeria,2006,1150,27.53,21.12,Wheat,11270
4894,Tanzania,1999,1071,26.15,1.0,"Seed cotton, unginned",5374
4969,Tanzania,2006,1071,26.36,1.0,Wheat,20667
1145,Kenya,1992,630,16.34,3469.0,"Coffee, green",5546
4468,South Africa,2012,495,21.24,26857.0,"Beans, dry",11999
667,Ethiopia,2001,848,23.33,630.0,Tomatoes,52398
3019,Nigeria,2010,1150,27.79,11.49,Maize (corn),18502
357,Congo,1996,1646,24.09,14.2,Cocoa beans,3097
2831,Nigeria,2007,1150,27.32,30.57,Rice,12999
2783,Nigeria,2007,1150,27.29,30.57,Soya beans,9091
1353,Kenya,2012,630,16.84,1578.0,"Beans, dry",5897
470,Congo,2009,1646,24.58,1.66,Tomatoes,48029
2703,Nigeria,2006,1150,27.24,21.12,Soya beans,9603
3330,Nigeria,2015,1150,27.25,41.09,Potatoes,38934
3637,Nigeria,2019,1150,27.76,22.13,Cocoa beans,2738
1396,Kenya,2016,630,16.91,1578.0,Bananas,203572
3584,Nigeria,2018,1150,27.36,17.86,Tomatoes,40264
4882,Tanzania,1998,1071,26.59,1.0,"Seed cotton, unginned",4635
3376,Nigeria,2015,1150,27.36,41.09,Yams,81827
1256,Kenya,2002,630,16.61,1578.0,Maize (corn),15126
3512,Nigeria,2017,1150,27.36,32.76,"Seed cotton, unginned",7046
1250,Kenya,2001,630,16.1,1578.0,Tomatoes,166903
5224,Uganda,1998,1180,16.12,88.0,Rice,14063
4298,South Africa,2007,495,15.9,26857.0,Maize (corn),27921
3284,Nigeria,2014,1150,27.16,34.51,Tomatoes,75369
2933,Nigeria,2009,1150,27.03,7.32,Soya beans,7206
4175,South Africa,2002,495,15.88,26857.0,"Seed cotton, unginned",12144
1852,Nigeria,1992,1150,26.49,62.0,"Seed cotton, unginned",5329
5087,Tanzania,2016,1071,26.76,1.0,Soya beans,10352
5291,Uganda,2006,1180,17.22,88.0,"Coffee, green",6060
2105,Nigeria,1996,1150,26.64,22.0,Wheat,20435
133,Angola,2004,1010,24.22,40.0,Wheat,12412
928,Ghana,1998,1187,27.28,297.78,Rice,14847
823,Ethiopia,2016,848,23.33,4128.1,Yams,90958
4941,Tanzania,2004,1071,26.34,1.0,Rice,17263
1531,Mozambique,1999,1032,22.19,47.83,"Seed cotton, unginned",4789
1214,Kenya,1998,630,16.53,4114.0,Rice,48419
504,Congo,2013,1646,24.41,0.87,Potatoes,85918
4285,South Africa,2006,495,15.26,26857.0,Tomatoes,788813
1996,Nigeria,1994,1150,26.69,62.0,Yams,113998
3072,Nigeria,2011,1150,26.93,10.59,"Seed cotton, unginned",20715
1958,Nigeria,1994,1150,26.13,62.0,"Coffee, green",9300
1384,Kenya,2014,630,16.91,1578.0,Yams,165521
894,Ghana,1994,1187,26.62,65.8,"Coffee, green",3176
455,Congo,2008,1646,24.52,2.62,"Beans, dry",7708
5039,Tanzania,2012,1071,26.51,1.0,Soya beans,9604
3709,Nigeria,2020,1150,27.76,22.13,Maize (corn),22545
5018,Tanzania,2010,1071,26.7,1.0,Yams,54167
4849,Tanzania,1995,1071,26.27,557.0,Wheat,13817
4748,South Africa,2019,495,15.89,26857.0,Maize (corn),45539
4268,South Africa,2006,495,15.26,26857.0,Wheat,27516
3522,Nigeria,2017,1150,29.71,32.76,"Seed cotton, unginned",7046
4134,South Africa,2001,495,15.68,26857.0,Bananas,195453
3602,Nigeria,2018,1150,27.12,17.86,"Seed cotton, unginned",7337
713,Ethiopia,2006,848,23.33,2603.1,Yams,76428
4186,South Africa,2004,495,21.11,26857.0,Tomatoes,754247
2214,Nigeria,1998,1150,27.04,36.0,Tomatoes,69652
2923,Nigeria,2009,1150,27.35,7.32,Soya beans,7206
1810,Nigeria,1992,1150,25.76,62.0,Potatoes,70192
3486,Nigeria,2017,1150,27.17,32.76,Yams,93856
3141,Nigeria,2012,1150,26.68,21.37,Rice,18971
1827,Nigeria,1992,1150,26.73,62.0,Cocoa beans,4000
1155,Kenya,1993,630,16.36,3469.0,"Beans, dry",6508
1324,Kenya,2009,630,17.3,1578.0,Rice,19333
4312,South Africa,2007,495,18.98,26857.0,Tomatoes,691859
510,Congo,2014,1646,24.41,0.87,Cocoa beans,2777
1680,Mozambique,2017,1032,21.37,534.78,Maize (corn),7400
499,Congo,2013,1646,24.41,0.87,Bananas,70344
4934,Tanzania,2002,1071,26.36,1.0,Yams,56429
1856,Nigeria,1992,1150,26.49,62.0,Yams,113488
1388,Kenya,2015,630,16.91,1578.0,Maize (corn),18230
3719,Nigeria,2020,1150,27.36,22.13,Maize (corn),22545
2386,Nigeria,2000,1150,26.38,62.0,Yams,98984
3236,Nigeria,2013,1150,27.36,27.94,Yams,70001
1540,Mozambique,2000,1032,21.51,41.43,Tomatoes,73220
1217,Kenya,1998,630,16.53,4114.0,Tomatoes,152851
2681,Nigeria,2005,1150,29.04,24.75,Rice,14302
2993,Nigeria,2010,1150,27.56,11.49,Soya beans,12951
1191,Kenya,1996,630,16.44,6344.0,Potatoes,75918
1542,Mozambique,2001,1032,21.94,35.03,Bananas,60645
3301,Nigeria,2014,1150,27.36,34.51,Rice,21473
3324,Nigeria,2014,1150,27.12,34.51,Tomatoes,75369
2539,Nigeria,2002,1150,28.72,29.44,Maize (corn),14899
953,Ghana,2001,1187,26.76,82.0,Rice,20185
4846,Tanzania,1995,1071,26.27,557.0,"Seed cotton, unginned",6819
4330,South Africa,2008,495,20.89,26857.0,Tomatoes,692910
732,Ethiopia,2008,848,23.33,2270.6,Soya beans,10761
1156,Kenya,1993,630,16.36,3469.0,"Coffee, green",4747
5038,Tanzania,2012,1071,26.51,1.0,"Seed cotton, unginned",7000
3294,Nigeria,2014,1150,27.76,34.51,Tomatoes,75369
2982,Nigeria,2010,1150,27.35,11.49,"Seed cotton, unginned",15115
2156,Nigeria,1997,1150,26.73,34.0,Yams,110476
1062,Ghana,2014,1187,27.24,5401.49,Bananas,110000
2616,Nigeria,2004,1150,28.88,26.31,Yams,112006
1167,Kenya,1994,630,16.58,3469.0,"Coffee, green",5035
3222,Nigeria,2013,1150,27.76,27.94,"Seed cotton, unginned",6497
3636,Nigeria,2019,1150,27.16,22.13,Yams,78068
2938,Nigeria,2009,1150,27.48,7.32,"Coffee, green",11333
4491,South Africa,2012,495,19.14,26857.0,Soya beans,13771
3140,Nigeria,2012,1150,26.68,21.37,Potatoes,36015
143,Angola,2005,1010,24.41,40.0,Tomatoes,35913
3577,Nigeria,2018,1150,27.36,17.86,Cocoa beans,2772
2782,Nigeria,2007,1150,27.29,30.57,"Seed cotton, unginned",10392
717,Ethiopia,2007,848,23.33,2593.9,Maize (corn),18232
1819,Nigeria,1992,1150,25.96,62.0,Maize (corn),11181
2502,Nigeria,2002,1150,26.98,29.44,"Seed cotton, unginned",7005
4360,South Africa,2009,495,20.71,26857.0,"Beans, dry",15304
4171,South Africa,2002,495,15.88,26857.0,"Beans, dry",13145
395,Congo,2000,1646,24.18,10.34,Maize (corn),8000
5256,Uganda,2001,1180,16.12,88.0,Soya beans,11339
4492,South Africa,2012,495,19.14,26857.0,Tomatoes,728209
1365,Kenya,2013,630,16.91,1578.0,"Coffee, green",3625
4956,Tanzania,2005,1071,26.8,1.0,Tomatoes,78570
595,Ethiopia,1995,848,19.99,242.0,"Coffee, green",7471
3952,South Africa,1996,495,18.49,19508.0,Tomatoes,334535
2914,Nigeria,2009,1150,27.19,7.32,Tomatoes,64815
2326,Nigeria,1999,1150,27.03,26.0,Yams,99016
3766,South Africa,1991,495,18.86,16582.0,"Beans, dry",12673
3440,Nigeria,2016,1150,27.36,47.66,Potatoes,36822
3851,South Africa,1993,495,16.01,16582.0,"Seed cotton, unginned",8625
4132,South Africa,2001,495,18.92,26857.0,Tomatoes,494247
4989,Tanzania,2008,1071,26.17,1.0,Rice,16004
2143,Nigeria,1997,1150,26.48,34.0,Soya beans,6648
1571,Mozambique,2005,1032,22.27,771.19,Maize (corn),4950
4079,South Africa,2000,495,20.74,26857.0,Wheat,25997
1122,Ghana,2020,1187,27.24,9689.5,Bananas,123614
2786,Nigeria,2007,1150,27.29,30.57,Yams,99699
2967,Nigeria,2009,1150,27.45,7.32,Cocoa beans,2684
2504,Nigeria,2002,1150,26.98,29.44,Tomatoes,61146
3465,Nigeria,2016,1150,27.12,47.66,Wheat,10000
675,Ethiopia,2002,848,23.33,822.67,Rice,20016
2808,Nigeria,2007,1150,27.46,30.57,"Coffee, green",12600
3348,Nigeria,2015,1150,27.16,41.09,"Coffee, green",13045
728,Ethiopia,2008,848,23.33,2270.6,Maize (corn),18834
412,Congo,2002,1646,24.63,8.41,"Coffee, green",3000
3146,Nigeria,2012,1150,26.68,21.37,Yams,72013
1516,Mozambique,1997,1032,21.54,60.63,Tomatoes,92000
825,Ethiopia,2017,848,23.33,4128.1,"Beans, dry",11989
3267,Nigeria,2014,1150,27.17,34.51,Cocoa beans,2882
3974,South Africa,1997,495,15.38,21596.0,Maize (corn),25195
616,Ethiopia,1997,848,26.22,383.0,"Beans, dry",9249
114,Angola,2002,1010,24.79,40.0,Cocoa beans,905
417,Congo,2002,1646,24.63,8.41,Yams,49455
3069,Nigeria,2011,1150,26.93,10.59,Maize (corn),16271
1625,Mozambique,2011,1032,21.69,768.85,Maize (corn),12020
